image_path,rel_path,split,identity,label,spoof_type,illumination,environment
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2710\live\323018.jpg,Data/train/2710/live/323018.jpg,train,2710,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1683\live\342029.jpg,Data/train/1683/live/342029.jpg,train,1683,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9322\live\372891.jpg,Data/train/9322/live/372891.jpg,train,9322,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\500\spoof\278494.jpg,Data/train/500/spoof/278494.jpg,train,500,1,1,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9523\spoof\118176.jpg,Data/train/9523/spoof/118176.jpg,train,9523,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8500\live\342752.jpg,Data/train/8500/live/342752.jpg,train,8500,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3725\spoof\254346.jpg,Data/train/3725/spoof/254346.jpg,train,3725,1,4,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3932\live\189804.jpg,Data/train/3932/live/189804.jpg,train,3932,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5239\spoof\280809.jpg,Data/train/5239/spoof/280809.jpg,train,5239,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8905\spoof\183976.jpg,Data/train/8905/spoof/183976.jpg,train,8905,1,9,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3914\spoof\388985.jpg,Data/train/3914/spoof/388985.jpg,train,3914,1,4,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9937\spoof\391520.jpg,Data/train/9937/spoof/391520.jpg,train,9937,1,10,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2384\live\112972.jpg,Data/train/2384/live/112972.jpg,train,2384,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5927\spoof\145446.jpg,Data/train/5927/spoof/145446.jpg,train,5927,1,6,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8969\live\245983.jpg,Data/train/8969/live/245983.jpg,train,8969,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5522\spoof\432114.jpg,Data/train/5522/spoof/432114.jpg,train,5522,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6746\spoof\438342.jpg,Data/train/6746/spoof/438342.jpg,train,6746,1,7,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3007\spoof\181841.jpg,Data/train/3007/spoof/181841.jpg,train,3007,1,3,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10119\spoof\133359.jpg,Data/train/10119/spoof/133359.jpg,train,10119,1,10,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3709\spoof\119188.jpg,Data/train/3709/spoof/119188.jpg,train,3709,1,4,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3364\spoof\061670.jpg,Data/train/3364/spoof/061670.jpg,train,3364,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3247\live\466053.jpg,Data/train/3247/live/466053.jpg,train,3247,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7636\live\073106.jpg,Data/train/7636/live/073106.jpg,train,7636,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3912\live\145341.jpg,Data/train/3912/live/145341.jpg,train,3912,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3412\spoof\222473.jpg,Data/train/3412/spoof/222473.jpg,train,3412,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9189\spoof\000175.jpg,Data/train/9189/spoof/000175.jpg,train,9189,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3539\live\194265.jpg,Data/train/3539/live/194265.jpg,train,3539,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7041\live\278728.jpg,Data/train/7041/live/278728.jpg,train,7041,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3945\spoof\161621.jpg,Data/train/3945/spoof/161621.jpg,train,3945,1,4,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7264\live\416497.jpg,Data/train/7264/live/416497.jpg,train,7264,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\191\spoof\146641.jpg,Data/train/191/spoof/146641.jpg,train,191,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1888\spoof\031859.jpg,Data/train/1888/spoof/031859.jpg,train,1888,1,2,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8996\spoof\229979.jpg,Data/train/8996/spoof/229979.jpg,train,8996,1,9,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8643\live\291689.jpg,Data/train/8643/live/291689.jpg,train,8643,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7977\spoof\118435.jpg,Data/train/7977/spoof/118435.jpg,train,7977,1,8,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3120\spoof\343708.jpg,Data/train/3120/spoof/343708.jpg,train,3120,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8947\live\148792.jpg,Data/train/8947/live/148792.jpg,train,8947,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9566\live\353917.jpg,Data/train/9566/live/353917.jpg,train,9566,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6969\live\356203.jpg,Data/train/6969/live/356203.jpg,train,6969,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7191\live\353084.jpg,Data/train/7191/live/353084.jpg,train,7191,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2464\live\328041.jpg,Data/train/2464/live/328041.jpg,train,2464,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6114\spoof\078983.jpg,Data/train/6114/spoof/078983.jpg,train,6114,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3842\spoof\303066.jpg,Data/train/3842/spoof/303066.jpg,train,3842,1,4,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8206\spoof\134932.jpg,Data/train/8206/spoof/134932.jpg,train,8206,1,9,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\459\spoof\428595.jpg,Data/train/459/spoof/428595.jpg,train,459,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7013\spoof\000169.jpg,Data/train/7013/spoof/000169.jpg,train,7013,1,7,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9720\live\334677.jpg,Data/train/9720/live/334677.jpg,train,9720,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5797\spoof\129025.jpg,Data/train/5797/spoof/129025.jpg,train,5797,1,6,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6688\spoof\325338.jpg,Data/train/6688/spoof/325338.jpg,train,6688,1,7,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8863\live\118928.jpg,Data/train/8863/live/118928.jpg,train,8863,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2819\live\227841.jpg,Data/train/2819/live/227841.jpg,train,2819,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6816\spoof\387234.jpg,Data/train/6816/spoof/387234.jpg,train,6816,1,7,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9862\spoof\209106.jpg,Data/train/9862/spoof/209106.jpg,train,9862,1,10,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2042\spoof\422311.jpg,Data/train/2042/spoof/422311.jpg,train,2042,1,2,4,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9313\spoof\064064.jpg,Data/train/9313/spoof/064064.jpg,train,9313,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3379\spoof\127588.jpg,Data/train/3379/spoof/127588.jpg,train,3379,1,4,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6044\live\212864.jpg,Data/train/6044/live/212864.jpg,train,6044,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9160\live\060822.jpg,Data/train/9160/live/060822.jpg,train,9160,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7725\spoof\171936.jpg,Data/train/7725/spoof/171936.jpg,train,7725,1,8,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1445\spoof\346232.jpg,Data/train/1445/spoof/346232.jpg,train,1445,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2362\live\221454.jpg,Data/train/2362/live/221454.jpg,train,2362,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9430\live\272370.jpg,Data/train/9430/live/272370.jpg,train,9430,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9072\spoof\473546.jpg,Data/train/9072/spoof/473546.jpg,train,9072,1,9,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8121\spoof\266234.jpg,Data/train/8121/spoof/266234.jpg,train,8121,1,8,4,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2306\spoof\162017.jpg,Data/train/2306/spoof/162017.jpg,train,2306,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\389\spoof\386295.jpg,Data/train/389/spoof/386295.jpg,train,389,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2806\live\065063.jpg,Data/train/2806/live/065063.jpg,train,2806,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8930\spoof\429283.jpg,Data/train/8930/spoof/429283.jpg,train,8930,1,9,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9795\live\314141.jpg,Data/train/9795/live/314141.jpg,train,9795,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7613\spoof\389238.jpg,Data/train/7613/spoof/389238.jpg,train,7613,1,8,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1289\live\347907.jpg,Data/train/1289/live/347907.jpg,train,1289,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2475\spoof\468643.jpg,Data/train/2475/spoof/468643.jpg,train,2475,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\749\live\320841.jpg,Data/train/749/live/320841.jpg,train,749,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\184\live\412183.jpg,Data/train/184/live/412183.jpg,train,184,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\764\spoof\193691.jpg,Data/train/764/spoof/193691.jpg,train,764,1,1,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\623\spoof\287586.jpg,Data/train/623/spoof/287586.jpg,train,623,1,1,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\804\live\165100.jpg,Data/train/804/live/165100.jpg,train,804,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\293\spoof\113642.jpg,Data/train/293/spoof/113642.jpg,train,293,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\719\spoof\000431.jpg,Data/train/719/spoof/000431.jpg,train,719,1,1,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7901\live\088778.jpg,Data/train/7901/live/088778.jpg,train,7901,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\359\live\069783.jpg,Data/train/359/live/069783.jpg,train,359,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3296\spoof\475672.jpg,Data/train/3296/spoof/475672.jpg,train,3296,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\660\spoof\173310.jpg,Data/train/660/spoof/173310.jpg,train,660,1,1,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2381\spoof\160070.jpg,Data/train/2381/spoof/160070.jpg,train,2381,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\895\live\368543.jpg,Data/train/895/live/368543.jpg,train,895,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6801\live\344347.jpg,Data/train/6801/live/344347.jpg,train,6801,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6311\spoof\071132.jpg,Data/train/6311/spoof/071132.jpg,train,6311,1,7,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6608\spoof\067416.jpg,Data/train/6608/spoof/067416.jpg,train,6608,1,7,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6453\spoof\328743.jpg,Data/train/6453/spoof/328743.jpg,train,6453,1,7,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2038\spoof\430304.jpg,Data/train/2038/spoof/430304.jpg,train,2038,1,2,4,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6450\spoof\340706.jpg,Data/train/6450/spoof/340706.jpg,train,6450,1,7,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6127\spoof\313554.jpg,Data/train/6127/spoof/313554.jpg,train,6127,1,7,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3660\spoof\025142.jpg,Data/train/3660/spoof/025142.jpg,train,3660,1,4,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3404\live\259798.jpg,Data/train/3404/live/259798.jpg,train,3404,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2216\spoof\417144.jpg,Data/train/2216/spoof/417144.jpg,train,2216,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8157\spoof\213292.jpg,Data/train/8157/spoof/213292.jpg,train,8157,1,9,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4029\live\274951.jpg,Data/train/4029/live/274951.jpg,train,4029,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5264\live\330901.jpg,Data/train/5264/live/330901.jpg,train,5264,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3270\live\239096.jpg,Data/train/3270/live/239096.jpg,train,3270,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\345\live\283879.jpg,Data/train/345/live/283879.jpg,train,345,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7774\spoof\126643.jpg,Data/train/7774/spoof/126643.jpg,train,7774,1,8,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2426\live\110235.jpg,Data/train/2426/live/110235.jpg,train,2426,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4859\spoof\133610.jpg,Data/train/4859/spoof/133610.jpg,train,4859,1,5,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6005\spoof\117120.jpg,Data/train/6005/spoof/117120.jpg,train,6005,1,6,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1830\live\173839.jpg,Data/train/1830/live/173839.jpg,train,1830,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2958\spoof\109007.jpg,Data/train/2958/spoof/109007.jpg,train,2958,1,3,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3636\live\336717.jpg,Data/train/3636/live/336717.jpg,train,3636,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9027\live\353369.jpg,Data/train/9027/live/353369.jpg,train,9027,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1852\live\452019.jpg,Data/train/1852/live/452019.jpg,train,1852,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\274\spoof\085311.jpg,Data/train/274/spoof/085311.jpg,train,274,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7209\live\173268.jpg,Data/train/7209/live/173268.jpg,train,7209,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9285\live\028779.jpg,Data/train/9285/live/028779.jpg,train,9285,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6438\live\177440.jpg,Data/train/6438/live/177440.jpg,train,6438,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3636\live\295337.jpg,Data/train/3636/live/295337.jpg,train,3636,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7650\spoof\348095.jpg,Data/train/7650/spoof/348095.jpg,train,7650,1,8,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4895\live\180344.jpg,Data/train/4895/live/180344.jpg,train,4895,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7392\live\221632.jpg,Data/train/7392/live/221632.jpg,train,7392,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\309\spoof\294614.jpg,Data/train/309/spoof/294614.jpg,train,309,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5674\spoof\159672.jpg,Data/train/5674/spoof/159672.jpg,train,5674,1,6,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3637\spoof\212442.jpg,Data/train/3637/spoof/212442.jpg,train,3637,1,4,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4350\live\294629.jpg,Data/train/4350/live/294629.jpg,train,4350,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2196\spoof\186341.jpg,Data/train/2196/spoof/186341.jpg,train,2196,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9902\spoof\288584.jpg,Data/train/9902/spoof/288584.jpg,train,9902,1,10,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\291\spoof\062229.jpg,Data/train/291/spoof/062229.jpg,train,291,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7240\spoof\241930.jpg,Data/train/7240/spoof/241930.jpg,train,7240,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6680\spoof\210943.jpg,Data/train/6680/spoof/210943.jpg,train,6680,1,7,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1187\live\436373.jpg,Data/train/1187/live/436373.jpg,train,1187,1,7,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2757\spoof\228815.jpg,Data/train/2757/spoof/228815.jpg,train,2757,1,3,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\20\live\058456.jpg,Data/train/20/live/058456.jpg,train,20,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7481\live\177242.jpg,Data/train/7481/live/177242.jpg,train,7481,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9749\live\078184.jpg,Data/train/9749/live/078184.jpg,train,9749,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7563\spoof\092022.jpg,Data/train/7563/spoof/092022.jpg,train,7563,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5445\spoof\194312.jpg,Data/train/5445/spoof/194312.jpg,train,5445,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1453\spoof\269071.jpg,Data/train/1453/spoof/269071.jpg,train,1453,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3126\live\238067.jpg,Data/train/3126/live/238067.jpg,train,3126,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3942\spoof\234281.jpg,Data/train/3942/spoof/234281.jpg,train,3942,1,4,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5323\live\484772.jpg,Data/train/5323/live/484772.jpg,train,5323,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1389\live\070970.jpg,Data/train/1389/live/070970.jpg,train,1389,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1662\spoof\041100.jpg,Data/train/1662/spoof/041100.jpg,train,1662,1,2,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6892\spoof\482260.jpg,Data/train/6892/spoof/482260.jpg,train,6892,1,7,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\600\live\160030.jpg,Data/train/600/live/160030.jpg,train,600,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4255\spoof\145855.jpg,Data/train/4255/spoof/145855.jpg,train,4255,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4134\live\364673.jpg,Data/train/4134/live/364673.jpg,train,4134,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6869\spoof\004783.jpg,Data/train/6869/spoof/004783.jpg,train,6869,1,7,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6957\live\398636.jpg,Data/train/6957/live/398636.jpg,train,6957,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6023\live\122743.jpg,Data/train/6023/live/122743.jpg,train,6023,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10171\live\244025.jpg,Data/train/10171/live/244025.jpg,train,10171,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8518\live\044121.jpg,Data/train/8518/live/044121.jpg,train,8518,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4547\live\156494.jpg,Data/train/4547/live/156494.jpg,train,4547,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1070\spoof\051923.jpg,Data/train/1070/spoof/051923.jpg,train,1070,1,2,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3027\live\108432.jpg,Data/train/3027/live/108432.jpg,train,3027,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7974\live\395689.jpg,Data/train/7974/live/395689.jpg,train,7974,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6455\live\082689.jpg,Data/train/6455/live/082689.jpg,train,6455,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5037\live\109633.jpg,Data/train/5037/live/109633.jpg,train,5037,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7177\spoof\014590.jpg,Data/train/7177/spoof/014590.jpg,train,7177,1,8,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9185\live\339783.jpg,Data/train/9185/live/339783.jpg,train,9185,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9533\live\424822.jpg,Data/train/9533/live/424822.jpg,train,9533,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1946\spoof\285061.jpg,Data/train/1946/spoof/285061.jpg,train,1946,1,2,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7382\live\376907.jpg,Data/train/7382/live/376907.jpg,train,7382,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5913\spoof\452068.jpg,Data/train/5913/spoof/452068.jpg,train,5913,1,6,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8237\live\235786.jpg,Data/train/8237/live/235786.jpg,train,8237,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9335\spoof\343382.jpg,Data/train/9335/spoof/343382.jpg,train,9335,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7987\spoof\364432.jpg,Data/train/7987/spoof/364432.jpg,train,7987,1,8,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8184\live\346305.jpg,Data/train/8184/live/346305.jpg,train,8184,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2380\live\232263.jpg,Data/train/2380/live/232263.jpg,train,2380,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2911\live\312136.jpg,Data/train/2911/live/312136.jpg,train,2911,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2099\live\108313.jpg,Data/train/2099/live/108313.jpg,train,2099,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2567\live\174212.jpg,Data/train/2567/live/174212.jpg,train,2567,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2006\live\479425.jpg,Data/train/2006/live/479425.jpg,train,2006,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1304\live\376409.jpg,Data/train/1304/live/376409.jpg,train,1304,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8799\live\375488.jpg,Data/train/8799/live/375488.jpg,train,8799,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\831\live\107453.jpg,Data/train/831/live/107453.jpg,train,831,0,0,0,0
